#EVTOPTA9754;I will give them to my swordsmith.;I will give them to my swordsmith.;;;;;;;;;;;;x
#EVTOPTB9754;I need to establish a swordsmith.;I need to establish a swordsmith.;;;;;;;;;;;;x
#EVTDESC9756;On a visit to a neighboring province, my advisor, [Root.Owner.Chancellor.GetFullName], made an interesting discovery. He found that they had established a special guild for the sole purpose of making arquebuses. The first prototype had been made by the local swordsmith by copying a Portuguese model. [Root.Chancellor.GetFullName] tracked him down and bribed him to give us a copy of the design. We can now establish our own guild to produce the firearms.;On a visit to a neighboring province, my advisor, [Root.Owner.Chancellor.GetFullName], made an interesting discovery. He found that they had established a special guild for the sole purpose of making arquebuses. The first prototype had been made by the local swordsmith by copying a Portuguese model. [Root.Chancellor.GetFullName] tracked him down and bribed him to give us a copy of the design. We can now establish our own guild to produce the firearms.;;;;;;;;;;;;x
EVTOPTA9756;Excellent.;Excellent.;;;;;;;;;;;;x
EVTDESC9757;Our newfound knowledge of arquebuses could strengthen the clan. Perhaps I should pass this information on to my liege?;Our newfound knowledge of arquebuses could strengthen the clan. Perhaps I should pass this information on to my liege?;;;;;;;;;;;;x
EVTOPTA9757;That is the right thing to do.;That is the right thing to do.;;;;;;;;;;;;x
EVTOPTB9757;The less he knows, the better...;The less he knows, the better...;;;;;;;;;;;;x
EVTDESC9758;I received a visit from my vassal [From.Owner.GetFullName] today. He wanted to personally inform me that he has obtained the capacity to manufacture arquebuses in [From.GetName], and that he would like to pass this information on to me in order to strengthen the clan's military position. He also advised me to spread the knowledge to the rest of the clan members as well.;I received a visit from my vassal [From.Owner.GetFullName] today. He wanted to personally inform me that he has obtained the capacity to manufacture arquebuses in [From.GetName], and that he would like to pass this information on to me in order to strengthen the clan's military position. He also advised me to spread the knowledge to the rest of the clan members as well.;;;;;;;;;;;;x
EVTOPTA9758;Very good. I will pass this on.;Very good. I will pass this on.;;;;;;;;;;;;x
EVTOPTB9758;I will keep this knowledge to myself...;I will keep this knowledge to myself...;;;;;;;;;;;;x
EVTDESC9759;A messenger sent by my liege, [Root.Liege], arrived today. He informed me that he has obtained information on how to produce arquebuses and was willing to pass this on to me. He encouraged me to start manufacturing them myself in order to help strengthen the clan.;A messenger sent by my liege, [Root.Liege], arrived today. He informed me that he has obtained information on how to produce arquebuses and was willing to pass this on to me. He encouraged me to start manufacturing them myself in order to help strengthen the clan.;;;;;;;;;;;;x
EVTOPTA9759;I have a wise liege.;I have a wise liege.;;;;;;;;;;;;x
EVTOPTB9759;These Western arms do not interest me.;These Western arms do not interest me.;;;;;;;;;;;;x
#EVTDESC9760;Many lords have tried to keep the information about the arquebus a secret in order to try and preserve an edge over their opponents. However, it seems that enough people now know about how to manufacture them that it could be considered common knowledge.;Many lords have tried to keep the information about the arquebus a secret in order to try and preserve an edge over their opponents. However, it seems that enough people now know about how to manufacture them that it could be considered common knowledge.;;;;;;;;;;;;x
EVTOPTA9760;I see.;I see.;;;;;;;;;;;;x
#EVTDESC9761;On a visit to one of our other provinces, the swordsmith from [Root.GetName] decided to learn more about arquebuses. After spending a few days at the local guild, he felt confident enough to try and make one on his own once he returned home. He was successful, and now we can establish a guild to produce them in [Root.GetName].;On a visit to one of our other provinces, the swordsmith from [Root.GetName] decided to learn more about arquebuses. After spending a few days at the local guild, he felt confident enough to try and make one on his own once he returned home. He was successful, and now we can establish a guild to produce them in [Root.GetName].;;;;;;;;;;;;x
EVTOPTA9761;Excellent.;Excellent.;;;;;;;;;;;;x
EVTBATTLETITLE;BATTLE;BATTLE;;;;;;;;;;;;x
EVTDESC9900;I was determined to win the battle in one swift stroke by putting my study of military theories to the test. In an attempt to recreate the tactics of the ancient Minamoto clan, my men rounded up a herd of oxen and tied torches to their horns.\n\nOnce the torches were lit, the frantic herd was supposed to be driven towards the enemy to disrupt their lines. Instead, the furious animals turned around and drove right into my own troops, causing great havoc and ultimately costing me the battle. Maybe the life of a soldier isn't for me after all.;I was determined to win the battle in one swift stroke by putting my study of military theories to the test. In an attempt to recreate the tactics of the ancient Minamoto clan, my men rounded up a herd of oxen and tied torches to their horns.\n\nOnce the torches were lit, the frantic herd was supposed to be driven towards the enemy to disrupt their lines. Instead, the furious animals turned around and drove right into my own troops, causing great havoc and ultimately costing me the battle. Maybe the life of a soldier isn't for me after all.;;;;;;;;;;;;x
EVTOPTA9900;Maybe not...;Maybe not...;;;;;;;;;;;;x
EVTDESC9901;As my bodyguards were falling all around me, I stood steadfast and personally killed 20 enemies before the rest of my men could come to my aid.;As my bodyguards were falling all around me, I stood steadfast and personally killed 20 enemies before the rest of my men could come to my aid.;;;;;;;;;;;;x
EVTOPTA9901;I will never back down.;I will never back down.;;;;;;;;;;;;x
EVTDESC9902;As the enemy's army confidently struck out against our position, I led a small detachment in an ambush and managed to inflict a serious blow, routing their vanguard.;As the enemy's army confidently struck out against our position, I led a small detachment in an ambush and managed to inflict a serious blow, routing their vanguard.;;;;;;;;;;;;x
EVTOPTA9902;The enemy should always be harassed.;The enemy should always be harassed.;;;;;;;;;;;;x
EVTDESC9903;When I saw the enemy forces heavily entrenched on the other side of the river, I withdrew and established a camp opposite them. Then, in the middle of night, I sent across a detachment of cavalry, fording the river on their horses. They managed to bypass the enemy outposts, and then carried out a successful attack, striking their camp from the rear.;When I saw the enemy forces heavily entrenched on the other side of the river, I withdrew and established a camp opposite them. Then, in the middle of night, I sent across a detachment of cavalry, fording the river on their horses. They managed to bypass the enemy outposts, and then carried out a successful attack, striking their camp from the rear.;;;;;;;;;;;;x
EVTOPTA9903;The enemy should fear me.;The enemy should fear me.;;;;;;;;;;;;x
EVTDESC9904;When the barrage from the enemy archers caused my soldiers to retreat, I resolved to hold the bridge at any cost. As the arrows started coming my way, I simply wielded my sword and cut through them. My fearlessness soon inspired my troops to return, and together we charged the enemy, slaying their archers.;When the barrage from the enemy archers caused my soldiers to retreat, I resolved to hold the bridge at any cost. As the arrows started coming my way, I simply wielded my sword and cut through them. My fearlessness soon inspired my troops to return, and together we charged the enemy, slaying their archers.;;;;;;;;;;;;x
EVTOPTA9904;They call me the arrow-cutter now!;They call me the arrow-cutter now!;;;;;;;;;;;;x
EVTDESC9905;When the barrage from the enemy archers caused my soldiers to retreat, I resolved to hold the bridge at any cost. As the arrows started coming my way, I simply wielded my sword and cut through them. My fearlessness impressed even the enemy, but in the end, personal bravery could not alone carry the battle.;When the barrage from the enemy archers caused my soldiers to retreat, I resolved to hold the bridge at any cost. As the arrows started coming my way, I simply wielded my sword and cut through them. My fearlessness impressed even the enemy, but in the end, personal bravery could not alone carry the battle.;;;;;;;;;;;;x
EVTOPTA9905;They call me the arrow-cutter now!;They call me the arrow-cutter now!;;;;;;;;;;;;x
EVTDESC9906;It was obvious that we were losing the battle, and seeing the enemy force charge down on us, my nerves gave way. I simply turned and ran, leaving my troops behind.;It was obvious that we were losing the battle, and seeing the enemy force charge down on us, my nerves gave way. I simply turned and ran, leaving my troops behind.;;;;;;;;;;;;x
EVTOPTA9906;I have never been all that brave...;I have never been all that brave...;;;;;;;;;;;;x
EVTDESC9907;During the fierce fight in the damp and cold, I started to feel sick, and was soon helped to the rear by my troops.;During the fierce fight in the damp and cold, I started to feel sick, and was soon helped to the rear by my troops.;;;;;;;;;;;;x
EVTOPTA9907;I hope it isn't serious...;I hope it isn't serious...;;;;;;;;;;;;x
EVTDESC9908;With the enemy on the run and their commander trying to get away, I charged after him, but was struck down by one of his bodyguards.;With the enemy on the run and their commander trying to get away, I charged after him, but was struck down by one of his bodyguards.;;;;;;;;;;;;x
EVTOPTA9908;Even in glory, there is a price to pay.;Even in glory, there is a price to pay.;;;;;;;;;;;;x
EVTDESC9909;In an effort to buy time for my retreating army, me and my personal bodyguard took position behind a ford. We fought a heroic rearguard action, where most of my guards were cut down. I barely escaped.;In an effort to buy time for my retreating army, me and my personal bodyguard took position behind a ford. We fought a heroic rearguard action, where most of my guards were cut down. I barely escaped.;;;;;;;;;;;;x
EVTOPTA9909;And not without a trace...;And not without a trace...;;;;;;;;;;;;x
EVTDESC9910;In the heat of battle, an enemy samurai suddenly appeared to strike me from behind. I was soon rescued by one of my loyal retainers, who cut the assailant down, but the attack left me heavily injured.;In the heat of battle, an enemy samurai suddenly appeared to strike me from behind. I was soon rescued by one of my loyal retainers, who cut the assailant down, but the attack left me heavily injured.;;;;;;;;;;;;x
EVTOPTA9910;At least I am alive.;At least I am alive.;;;;;;;;;;;;x
EVTSIEGETITLE;SIEGE;SIEGE;;;;;;;;;;;;x
EVTDESC9911;I ordered my troops besieging [From.GetName] to set fire to the castle on three sides, and then to concentrate on the forth side. Those who escaped the fire couldn't escape our arrows, and those who feared our arrows couldn't escape the fire.;I ordered my troops besieging [From.GetName] to set fire to the castle on three sides, and then to concentrate on the forth side. Those who escaped the fire couldn't escape our arrows, and those who feared our arrows couldn't escape the fire.;;;;;;;;;;;;x
EVTOPTA9911;My enemies should fear me.;My enemies should fear me.;;;;;;;;;;;;x
EVTDESC9912;I ordered my troops besieging [From.GetName] to set fire to the castle on three sides, and then to concentrate on the forth side. Those who escaped the fire couldn't escape our arrows, and those who feared our arrows couldn't escape the fire.;I ordered my troops besieging [From.GetName] to set fire to the castle on three sides, and then to concentrate on the forth side. Those who escaped the fire couldn't escape our arrows, and those who feared our arrows couldn't escape the fire.;;;;;;;;;;;;x
EVTOPTA9912;My enemies should fear me.;My enemies should fear me.;;;;;;;;;;;;x
EVTDESC9913; I ran forth just as my troops began to waver from the defender's fire. I climbed the palisade and cut down the enemy. Rallied by my courageous attack, my troops charged and took the castle in a short, deadly engagement.; I ran forth just as my troops began to waver from the defender's fire. I climbed the palisade and cut down the enemy. Rallied by my courageous attack, my troops charged and took the castle in a short, deadly engagement.;;;;;;;;;;;;x
EVTOPTA9913;A sheathed sword does no good...;A sheathed sword does no good...;;;;;;;;;;;;x
EVTDESC9914;I may have gained personal glory when I joined the last attack that carried the castle of [From.GetName], but it came at a price...;I may have gained personal glory when I joined the last attack that carried the castle of [From.GetName], but it came at a price...;;;;;;;;;;;;x
EVTOPTA9914;Glory is never free...;Glory is never free...;;;;;;;;;;;;x
EVTDESC9915;I paid a very high price for leading my troops in the charge through the gateway when trying to take the castle in [From.GetName].;I paid a very high price for leading my troops in the charge through the gateway when trying to take the castle in [From.GetName].;;;;;;;;;;;;x
EVTOPTA9915;Yet I regret nothing!;Yet I regret nothing!;;;;;;;;;;;;x
EVTDESC9916;Bad news from the siege of [Root.GetName]! The enemy has managed to lead off most of the water from the moat.;Bad news from the siege of [Root.GetName]! The enemy has managed to lead off most of the water from the moat.;;;;;;;;;;;;x
EVTOPTA9916;Bad news indeed...;Bad news indeed...;;;;;;;;;;;;x
EVTDESC9917;The enemy troops besieging [Root.GetName] carried out a raid during the night and were able to burn down the palisade.;The enemy troops besieging [Root.GetName] carried out a raid during the night and were able to burn down the palisade.;;;;;;;;;;;;x
EVTOPTA9917;I hope my stone walls will hold...;I hope my stone walls will hold...;;;;;;;;;;;;x
EVTDESC9918;The siege of [Root.GetName] is not going my way. The attackers have managed to burn down the gateway. I don't know how much longer my garrison can hold out.;The siege of [Root.GetName] is not going my way. The attackers have managed to burn down the gateway. I don't know how much longer my garrison can hold out.;;;;;;;;;;;;x
EVTOPTA9918;I must hasten to relieve them.;I must hasten to relieve them.;;;;;;;;;;;;x
EVTDESC9919;A messenger just arrived, telling me that the troops besieging my castle in [Root.GetName] have severely damaged the guard towers by using that most deadly of samurai weapons: fire.;A messenger just arrived, telling me that the troops besieging my castle in [Root.GetName] have severely damaged the guard towers by using that most deadly of samurai weapons: fire.;;;;;;;;;;;;x
EVTOPTA9919;How does one defend against fire?;How does one defend against fire?;;;;;;;;;;;;x
EVTDESC9920;I have received good news from [Root.GetName]. The castle's garrison is keeping up an energetic defense, harassing the besieging army with nightly sorties.;I have received good news from [Root.GetName]. The castle's garrison is keeping up an energetic defense, harassing the besieging army with nightly sorties.;;;;;;;;;;;;x
EVTOPTA9920;That is good news!;That is good news!;;;;;;;;;;;;x
EVTDESC9921;My local commander in [Root.GetName] has been most troublesome for the besieging army, maintaining his garrison's morale and energy by constantly harassing the enemy's troops with nightly attacks and raids on their supply convoys.;My local commander in [Root.GetName] has been most troublesome for the besieging army, maintaining his garrison's morale and energy by constantly harassing the enemy's troops with nightly attacks and raids on their supply convoys.;;;;;;;;;;;;x
EVTOPTA9921;Excellent.;Excellent.;;;;;;;;;;;;x
CODE;ENGLISH;ENGLISH;;;;;;;;;;;;x
WORLD_YEAR;The world $YEAR$;The world $YEAR$;;;;;;;;;;;;x
FE_HOST;Host;Host;;;;;;;;;;;;x
FE_JOIN_LAN_GAME;Join LAN Game;Join LAN Game;;;;;;;;;;;;x
FE_JOIN_INTERNET_GAME;Join Internet Game;Join Internet Game;;;;;;;;;;;;x
FE_SCAN;scan;scan;;;;;;;;;;;;x
FE_METASERVER;Metaserver;Metaserver;;;;;;;;;;;;x
FE_BACK;Back;Back;;;;;;;;;;;;x
FE_PLAYER;Player;Player;;;;;;;;;;;;x
FE_PLAYER_NAME;Player Name:;Player Name:;;;;;;;;;;;;x
FE_SINGLE_PLAYER;シングルプレイヤー;Single Player;;;;;;;;;;;;x
FE_MULTI_PLAYER;マルチプレイヤー;Multiplayer;;;;;;;;;;;;x
FE_OPTIONS;オプション;Options;;;;;;;;;;;;x
FE_CREDITS;クレジット;Credits;;;;;;;;;;;;x
FE_EXIT;終了;Exit;;;;;;;;;;;;x
FE_NATION_TO_PLAY;Click the clan you wish to lead...;Click the clan you wish to lead...;;;;;;;;;;;;x
FE_NEW_GAME;ニューゲーム;New Game;;;;;;;;;;;;x
FE_SAVE_GAME;セーブ;Save Games;;;;;;;;;;;;x
FE_HISTORICAL_START;歴史の開始;Historical Start;;;;;;;;;;;;x
FE_SAVED_GAMES;セーブされたゲーム;Saved Games;;;;;;;;;;;;x
FE_SELECT_NATION;地図をクリックしてキャラクターを選択してください。;Click on the map to select a character.;;;;;;;;;;;;x
FE_NO_COUNTRY_SELECTED;No character selected;No character selected;;;;;;;;;;;;x
FE_MILITARY;Military;Military;;;;;;;;;;;;x
FE_ECONOMY;Economy;Economy;;;;;;;;;;;;x
#FE_DIPLOMACY;Diplomacy;Diplomacy;;;;;;;;;;;;x
FE_DIFFICULTY;難易度:;Difficulty:;;;;;;;;;;;;x
FE_AT_WAR;At War;At War;;;;;;;;;;;;x
FE_ALLIES;Allies:;Allies:;;;;;;;;;;;;x
FE_LOAD;LOAD;LOAD;;;;;;;;;;;;x
FE_BOOKEDMARKED;おすすめのスタート:;Starting Suggestions:;;;;;;;;;;;;x
FE_STARTING_DATE;Starting Date;Starting Date;;;;;;;;;;;;x
FE_BOOKMARK_TITLE;Bookmark Title;Bookmark Title;;;;;;;;;;;;x
FE_BOOKMARK_DATE;Bookmark Date;Bookmark Date;;;;;;;;;;;;x
FE_LOCAL_GAMES;local games;local games;;;;;;;;;;;;x
FE_MY_GAME;My Game;My Game;;;;;;;;;;;;x
FE_CANCEL;Cancel;Cancel;;;;;;;;;;;;x
PLAYER_LOST_TITLE;Player disconnected.;Player disconnected.;;;;;;;;;;;;x
PLAYER_LOST_DESC;Player(s) $playername$ disconnected. Choose your action.;Player(s) $playername$ disconnected. Choose your action.;;;;;;;;;;;;x
SERVER_LOST_TITLE;Connection to Server Lost!;Connection to Server Lost!;;;;;;;;;;;;x
SERVER_LOST_DESC;The connection to the server was lost. The game will end.;The connection to the server was lost. The game will end.;;;;;;;;;;;;x
OK;Ok;Ok;;;;;;;;;;;;x
CANCEL;Cancel;Cancel;;;;;;;;;;;;x
SAVE;Save;Save;;;;;;;;;;;;x
QUIT;Quit;Quit;;;;;;;;;;;;x
START;Start;Start;;;;;;;;;;;;x
CONTINUE;Continue;Continue;;;;;;;;;;;;x
CONNECTED;Connected.;Connected.;;;;;;;;;;;;x
NAME_TAKEN;Your name is taken. Please leave and select another.;Your name is taken. Please leave and select another.;;;;;;;;;;;;x
CONNECTING;Connecting...;Connecting...;;;;;;;;;;;;x
BANNED;You have been banned from this game;You have been banned from this game;;;;;;;;;;;;x
CONNECTION_FAILED;Connection failed!;Connection failed!;;;;;;;;;;;;x
GAME_NOT_FOUND;Game not found.;Game not found.;;;;;;;;;;;;x
WAITING_FOR_PLAYERS;Waiting for players...;Waiting for players...;;;;;;;;;;;;x
ALL_PLAYERS_HERE;All players are present.;All players are present.;;;;;;;;;;;;x
LOOKING_FOR_HOST;Looking for host...;Looking for host...;;;;;;;;;;;;x
LOST_PLAYER;A player was lost...;A player was lost...;;;;;;;;;;;;x
SERVER_LOST;The connection to the server was lost.;The connection to the server was lost.;;;;;;;;;;;;x
JOIN_IP_TITLE;Enter IP address:;Enter IP address:;;;;;;;;;;;;x
HOST_TITLE;Enter the name of your game:;Enter the name of your game:;;;;;;;;;;;;x
HOST_BUTTON;Host;Host;;;;;;;;;;;;x
JOIN_BUTTON;Join;Join;;;;;;;;;;;;x
MS_JOINGAME;Join Game;Join Game;;;;;;;;;;;;x
MS_REFRESH;Refresh;Refresh;;;;;;;;;;;;x
MS_START;Start;Start;;;;;;;;;;;;x
MS_BACK;Back;Back;;;;;;;;;;;;x
MS_JOIN;Join;Join;;;;;;;;;;;;x
MS_JOIN_CHANNEL;Join Channel;Join Channel;;;;;;;;;;;;x
MS_LOGIN;Login;Login;;;;;;;;;;;;x
MS_CREATE_GAME;Create Game;Create Game;;;;;;;;;;;;x
MS_CREATE;Create;Create;;;;;;;;;;;;x
MS_GAMES;Games;Games;;;;;;;;;;;;x
MS_INFORMATION;Information;Information;;;;;;;;;;;;x
MS_CHAT;Chat;Chat;;;;;;;;;;;;x
MS_CHANNEL_PLAYER;#Channelname/Playerlist;#Channelname/Playerlist;;;;;;;;;;;;x
MS_CONNECTION_LOST;Connection Lost.;Connection Lost.;;;;;;;;;;;;x
SCAN;Scan;Scan;;;;;;;;;;;;x
STOP_SCAN;Stop Scan;Stop Scan;;;;;;;;;;;;x
FE_TUTORIAL;Tutorial;Tutorial;;;;;;;;;;;;x
NOT_SELECT;All players must select a clan.;All players must select a clan.;;;;;;;;;;;;x
SHORTCUT_SHIELD;$TAG$ is an interesting choice during this period. Click to select it.;$TAG$ is an interesting choice during this period. Click to select it.;;;;;;;;;;;;x
MENU_MESSAGES_RESET;Reset defaults;Reset defaults;;;;;;;;;;;;x
MENU_MESSAGES_TAB_DIPLOMACY;Diplomacy;Diplomacy;;;;;;;;;;;;x
MENU_MESSAGES_TAB_DYNASTY;Dynasty;Dynasty;;;;;;;;;;;;x
MENU_MESSAGES_TAB_INTRIGUE;Intrigue;Intrigue;;;;;;;;;;;;x
MENU_MESSAGES_TAB_EVENTS;Events;Events;;;;;;;;;;;;x
MENU_MESSAGES_TAB_MILITARY;Military;Military;;;;;;;;;;;;x
MENU_MESSAGES_TAB_GOVERNMENT;Government;Government;;;;;;;;;;;;x
MENU_MESSAGES_TAB_RELIGION;Religion;Religion;;;;;;;;;;;;x
MENU_MESSAGES_TAB_OTHER;Other;Other;;;;;;;;;;;;x
MENU_MESSAGES_TAB_ALL;All;All;;;;;;;;;;;;x
JAPAN_YEAR;日本, $YEAR$;Japan, $YEAR$;;;;;;;;;;;;x
DEMAND_SEPPUKU_INTERACTION_TITLE;Demand Seppuku;Demand Seppuku;;;;;;;;;;;;x
DEMAND_SEPPUKU_INTERACTION_FULL;Demand that [Recipient.GetClanName] commit seppuku;Demand that [Recipient.GetClanName] commit seppuku;;;;;;;;;;;;x
DEMAND_SEPPUKU_INTERACTION_DESC;Demand that a vassal commit suicide;Demand that a vassal commit suicide;;;;;;;;;;;;x
INTERACTION_REQUIRES_AT_WAR;[Recipient.GetDynName] is at war with [Actor.GetDynName];[Recipient.GetDynName] is at war with [Actor.GetDynName];;;;;;;;;;;;x
INTERACTION_REQUIRES_INDEPENDENT_ACTOR;[Actor.GetDynName] is independent;[Actor.GetDynName] is independent;;;;;;;;;;;;x
INTERACTION_REQUIRES_INDEPENDENT_RECIPIENT;[Recipient.GetDynName] is independent;[Recipient.GetDynName] is independent;;;;;;;;;;;;x
HONOR_FROM_OPINION;$COST$ from opinion ($OPINION$);$COST$ from opinion ($OPINION$);;;;;;;;;;;;x
BASE_HONOR_COST;$COST$ base;$COST$ base;;;;;;;;;;;;x
TRUCE_HONOR_COST;$COST$ from breaking truce;$COST$ from breaking truce;;;;;;;;;;;;x
WHITE_PEACE;White Peace;White Peace;;;;;;;;;;;;x
DEMAND_CONCEDE_DEFEAT;Demand Concede Defeat;Demand Concede Defeat;;;;;;;;;;;;x
DEMAND_SUBJUGATION;Demand Subjugation;Demand Subjugation;;;;;;;;;;;;x
OFFER_CONCEDE_DEFEAT;Offer Concede Defeat;Offer Concede Defeat;;;;;;;;;;;;x
OFFER_SUBJUGATION;Offer Subjugation;Offer Subjugation;;;;;;;;;;;;x
DECLARE_WAR_INTERACTION_FULL;Declare war on the [Recipient.GetClanName] clan.;Declare war on the [Recipient.GetClanName] clan.;;;;;;;;;;;;x
INCLUDED_IN_NEGOTIATIONS;The peace will also include $LIST$.;The peace will also include $LIST$.;;;;;;;;;;;;x
OFFER_PEACE_INTERACTION_FULL;Make peace with the [Recipient.GetClanName] clan.;Make peace with the [Recipient.GetClanName] clan.;;;;;;;;;;;;x
WHITE_PEACE_INSTANT;The war will end in a truce between [Actor.GetClanName] and [Recipient.GetClanName].;The war will end in a truce between [Actor.GetClanName] and [Recipient.GetClanName].;;;;;;;;;;;;x
DEMAND_CONCEDE_DEFEAT_INSTANT;[Recipient.GetClanName] will admit defeat to [Actor.GetClanName] and send a hostage to further secure the peace.;[Recipient.GetClanName] will admit defeat to [Actor.GetClanName] and send a hostage to further secure the peace.;;;;;;;;;;;;x
DEMAND_SUBJUGATION_INSTANT;[Recipient.GetClanName] will become a subject of [Actor.GetClanName].;[Recipient.GetClanName] will become a subject of [Actor.GetClanName].;;;;;;;;;;;;x
OFFER_CONCEDE_DEFEAT_INSTANT;[Actor.GetClanName] will admit defeat to [Recipient.GetClanName] and send a hostage to further secure the peace.;[Actor.GetClanName] will admit defeat to [Recipient.GetClanName] and send a hostage to further secure the peace.;;;;;;;;;;;;x
OFFER_SUBJUGATION_INSTANT;[Actor.GetClanName] will become a subject of [Recipient.GetClanName].;[Actor.GetClanName] will become a subject of [Recipient.GetClanName].;;;;;;;;;;;;x
WITHDRAW_NEGOTIATION_RIGHTS_FULL;Withdraw rights for [Actor.GetClanName] clan and [Recipient.GetClanName] clan to engage in joint peace negotiations.;Withdraw rights for [Actor.GetClanName] clan and [Recipient.GetClanName] clan to engage in joint peace negotiations.;;;;;;;;;;;;x
MAKE_CHIEF_NEGOTIATOR_FULL;Give [Recipient.GetClanName] clan the authority to negotiate peace with a common enemy.;Give [Recipient.GetClanName] clan the authority to negotiate peace with a common enemy.;;;;;;;;;;;;x
DEMAND_NEGOTIATION_RIGHTS_FULL;Demand for the [Recipient.GetClanName] clan to give you the right to negotiate peace for them with a common enemy.;Demand for the [Recipient.GetClanName] clan to give you the right to negotiate peace for them with a common enemy.;;;;;;;;;;;;x
WITHDRAW_NEGOTIATION_RIGHTS_DESC;Withdraw negotiation rights;Withdraw negotiation rights;;;;;;;;;;;;x
MAKE_CHIEF_NEGOTIATOR_DESC;Give another clan the authority to negotiate peace with a common enemy;Give another clan the authority to negotiate peace with a common enemy;;;;;;;;;;;;x
DEMAND_NEGOTIATION_RIGHTS_DESC;Demand for another clan to give you the right to negotiate peace for them with a common enemy;Demand for another clan to give you the right to negotiate peace for them with a common enemy;;;;;;;;;;;;x
WITHDRAW_NEGOTIATION_RIGHTS_TITLE;Withdraw Negotiation Rights;Withdraw Negotiation Rights;;;;;;;;;;;;x
MAKE_CHIEF_NEGOTIATOR_TITLE;Make Chief Negotiator;Make Chief Negotiator;;;;;;;;;;;;x
DEMAND_NEGOTIATION_RIGHTS_TITLE;Demand Negotiation Rights;Demand Negotiation Rights;;;;;;;;;;;;x
MAKE_CHIEF_NEGOTIATOR_OFFER;[Actor.GetFullName] wants you to handle their peace negotiations with your common enemies. Do you want to accept?;[Actor.GetFullName] wants you to handle their peace negotiations with your common enemies. Do you want to accept?;;;;;;;;;;;;x
DEMAND_NEGOTIATION_RIGHTS_OFFER;[Actor.GetFullName] wants to handle peace negotiations with your common enemies. Do you want to accept?;[Actor.GetFullName] wants to handle peace negotiations with your common enemies. Do you want to accept?;;;;;;;;;;;;x
INTERACTION_REQUIRES_MALE;[Recipient.GetDynName] must be male.;[Recipient.GetDynName] must be male.;;;;;;;;;;;;x
NOT_YOUR_CLAN;This is between you and your clan leader;This is between you and your clan leader;;;;;;;;;;;;x
FORM_CLAN_INTERACTION_TITLE;Form Clan;Form Clan;;;;;;;;;;;;x
FORM_CLAN_INTERACTION_DESC;Break free from your current clan and form your own;Break free from your current clan and form your own;;;;;;;;;;;;x
JOIN_CLAN_INTERACTION_TITLE;Join Clan;Join Clan;;;;;;;;;;;;x
JOIN_CLAN_INTERACTION_DESC;Leave your own clan and join this one;Leave your own clan and join this one;;;;;;;;;;;;x
JOIN_CLAN_INTERACTION_OFFER;[Actor.GetFullName] wishes to join your clan and become your vassal. Do you want to accept?;[Actor.GetFullName] wishes to join your clan and become your vassal. Do you want to accept?;;;;;;;;;;;;x
INVITE_TO_PLOT_TITLE;Invite to Plot;Invite to Plot;;;;;;;;;;;;x
INVITE_TO_PLOT_DESC;Invite a character to join your plot;Invite a character to join your plot;;;;;;;;;;;;x
#INVITE_TO_PLOT_OFFER;[Actor.GetDynName] invites you to his plot to $PLOT$. Doing so will cost you $HONOR$ honor ($REFUND$ of which you get back from leaving the plot). The plot has a relative strength of $STRENGTH$.;[Actor.GetDynName] invites you to his plot to $PLOT$. Doing so will cost you $HONOR$ honor ($REFUND$ of which you get back from leaving the plot). The plot has a relative strength of $STRENGTH$.;;;;;;;;;;;;x
INVITE_TO_PLOT_FULL;Invite [Recipient.GetDynName] to your plot?;Invite [Recipient.GetDynName] to your plot?;;;;;;;;;;;;x
NO_HONOR_FROM_GIFT_TO_OFFSPRING;Gifts to your sons and daughters won't give you any honor.;Gifts to your sons and daughters won't give you any honor.;;;;;;;;;;;;x
SEND_GIFT_INTERACTION_FULL;Send a monetary gift to [Recipient.GetDynName] to improve your relations and to gain some honor.;Send a monetary gift to [Recipient.GetDynName] to improve your relations and to gain some honor.;;;;;;;;;;;;x
OFFER_MARRIAGE_FULL;Send an offer to arrange marriage between [ActorExtra.GetDynName] and [RecipientExtra.GetDynName].;Send an offer to arrange marriage between [ActorExtra.GetDynName] and [RecipientExtra.GetDynName].;;;;;;;;;;;;x
OFFER_BETROTHAL_FULL;Send an offer to arrange a betrothal between [ActorExtra.GetDynName] and [RecipientExtra.GetDynName].;Send an offer to arrange a betrothal between [ActorExtra.GetDynName] and [RecipientExtra.GetDynName].;;;;;;;;;;;;x
PETITION_FOR_DAIMYO_TITLE_TITLE;Petition for Daimyo Title;Petition for Daimyo Title;;;;;;;;;;;;x
PETITION_FOR_DAIMYO_TITLE_DESC;Petition that someone gives you one of their daimyo titles;Petition that someone gives you one of their daimyo titles;;;;;;;;;;;;x
PETITION_FOR_DAIMYO_TITLE_OFFER;[Actor.GetDynName] humbly asks that you grant him one of your daimyo titles.;[Actor.GetDynName] humbly asks that you grant him one of your daimyo titles.;;;;;;;;;;;;x
PETITION_FOR_DAIMYO_TITLE_FULL;Petition that [Recipient.GetDynName] grants you one of his daimyo titles.;Petition that [Recipient.GetDynName] grants you one of his daimyo titles.;;;;;;;;;;;;x
INTERACTION_MUST_HAVE_VALID_TITLE;[Actor.GetDynName] owns more than half of the kori from one of the daimyo titles held by [Recipient.GetDynName].;[Actor.GetDynName] owns more than half of the kori from one of the daimyo titles held by [Recipient.GetDynName].;;;;;;;;;;;;x
